user_id,signup_date,acquisition_channel,experiment_group,activated,activation_date
61617,2024-07-22,Organic,B,True,2024-07-25
61618,2024-02-13,Organic,A,False,
61619,2024-04-01,Referral,B,True,2024-04-02
61620,2024-06-01,Organic,A,False,
61621,2024-08-27,Organic,A,True,2024-08-31
61622,2024-04-12,Organic,A,True,2024-04-12
61623,2024-12-13,Paid Social,A,True,2024-12-13
61624,2024-03-21,Organic,A,True,2024-03-25
61625,2024-10-11,Paid Social,B,False,
61626,2024-05-13,Paid Social,A,True,2024-05-19
61627,2024-10-31,Paid Social,A,False,
61628,2024-12-02,Organic,B,True,2024-12-02
61629,2024-03-09,Organic,A,False,
61630,2024-06-28,Influencer,B,True,2024-07-01
61631,2024-02-26,Referral,B,True,2024-03-03
61632,2024-09-14,Referral,B,False,
61633,2024-10-30,Organic,A,True,2024-11-05
61634,2024-05-22,Referral,A,False,
61635,2024-05-24,Influencer,A,True,2024-05-28
61636,2024-03-15,Organic,A,False,
61637,2024-04-21,Organic,B,False,
61638,2024-04-28,Paid Social,A,True,2024-04-29
61639,2024-02-26,Organic,B,True,2024-02-27
61640,2024-04-23,Organic,A,True,2024-04-29
61641,2024-11-27,Referral,A,True,2024-11-28
61642,2024-04-28,Referral,A,True,2024-05-02
61643,2024-04-10,Paid Social,B,True,2024-04-17
61644,2024-05-20,Paid Social,A,False,
61645,2024-12-16,Paid Social,B,True,2024-12-23
61646,2024-10-06,Paid Social,B,False,
61647,2024-03-14,Organic,A,True,2024-03-17
61648,2024-10-01,Organic,B,True,2024-10-05
61649,2024-10-06,Organic,A,False,
61650,2024-12-12,Paid Social,A,True,2024-12-13
61651,2024-11-21,Organic,A,False,
61652,2024-02-04,Referral,A,True,2024-02-10
61653,2024-06-14,Paid Social,A,False,
61654,2024-09-13,Paid Social,A,True,2024-09-13
61655,2024-12-21,Organic,B,True,2024-12-22
61656,2024-02-01,Influencer,B,True,2024-02-02
61657,2024-05-14,Paid Social,A,True,2024-05-17
61658,2024-06-28,Organic,A,True,2024-07-02
61659,2024-05-30,Influencer,B,True,2024-06-05
61660,2024-06-15,Organic,A,True,2024-06-22
61661,2024-05-14,Influencer,A,True,2024-05-16
61662,2024-12-20,Organic,A,False,
61663,2024-10-20,Referral,A,True,2024-10-27
61664,2024-09-25,Organic,A,True,2024-09-29
61665,2024-05-29,Paid Social,B,False,
61666,2024-11-17,Paid Social,A,False,
61667,2024-02-04,Referral,A,False,
61668,2024-02-22,Paid Social,B,True,2024-02-24
61669,2024-12-14,Referral,B,True,2024-12-19
61670,2024-07-25,Referral,B,True,2024-07-28
61671,2024-02-28,Paid Social,A,False,
61672,2024-12-12,Paid Social,B,True,2024-12-14
61673,2024-12-21,Referral,B,True,2024-12-22
61674,2024-11-17,Referral,A,True,2024-11-24
61675,2024-03-28,Organic,A,True,2024-04-04
61676,2024-04-11,Referral,A,True,2024-04-16
61677,2024-05-28,Paid Social,A,True,2024-06-04
61678,2024-07-30,Paid Social,B,False,
61679,2024-12-28,Organic,B,False,
61680,2024-12-14,Organic,A,False,
61681,2024-12-02,Influencer,A,False,
61682,2024-02-02,Influencer,B,True,2024-02-03
61683,2024-10-03,Organic,A,False,
61684,2024-11-16,Organic,B,True,2024-11-16
61685,2024-05-01,Paid Social,B,True,2024-05-06
61686,2024-03-21,Paid Social,B,False,
61687,2024-09-30,Organic,B,False,
61688,2024-02-03,Organic,B,False,
61689,2024-12-09,Influencer,B,False,
61690,2024-02-26,Influencer,A,True,2024-03-02
61691,2024-06-16,Paid Social,A,True,2024-06-20
61692,2024-12-24,Paid Social,A,True,2024-12-27
61693,2024-12-26,Influencer,A,True,2024-12-27
61694,2024-10-10,Paid Social,A,False,
61695,2024-11-02,Paid Social,B,True,2024-11-05
61696,2024-12-19,Organic,B,True,2024-12-21
61697,2024-12-04,Organic,A,True,2024-12-11
61698,2024-08-15,Paid Social,A,False,
61699,2024-09-25,Referral,A,False,
61700,2024-08-04,Influencer,B,True,2024-08-09
61701,2024-07-03,Referral,A,True,2024-07-06
61702,2024-11-17,Paid Social,A,True,2024-11-22
61703,2024-09-26,Organic,B,True,2024-09-26
61704,2024-11-09,Organic,B,True,2024-11-16
61705,2024-02-05,Referral,B,True,2024-02-05
61706,2024-07-29,Paid Social,A,False,
61707,2024-04-30,Referral,B,True,2024-05-06
61708,2024-07-06,Paid Social,A,False,
61709,2024-08-11,Paid Social,A,True,2024-08-11
61710,2024-11-04,Organic,B,True,2024-11-08
61711,2024-01-12,Organic,A,True,2024-01-19
61712,2024-02-29,Paid Social,A,False,
61713,2024-12-02,Paid Social,A,False,
61714,2024-12-19,Organic,B,True,2024-12-23
61715,2024-01-21,Organic,A,False,
61716,2024-05-01,Organic,B,True,2024-05-04
61717,2024-01-04,Organic,A,False,
61718,2024-10-03,Referral,A,True,2024-10-05
61719,2024-09-05,Organic,B,True,2024-09-08
61720,2024-07-25,Referral,B,False,
61721,2024-09-09,Referral,B,True,2024-09-09
61722,2024-07-15,Organic,B,False,
61723,2024-03-28,Organic,A,True,2024-03-31
61724,2024-10-02,Organic,B,False,
61725,2024-10-12,Paid Social,A,True,2024-10-13
61726,2024-11-07,Paid Social,B,True,2024-11-10
61727,2024-12-14,Paid Social,A,True,2024-12-15
61728,2024-09-29,Organic,A,False,
61729,2024-01-20,Referral,A,False,
61730,2024-01-08,Organic,B,True,2024-01-08
61731,2024-09-27,Organic,A,False,
61732,2024-01-21,Paid Social,A,False,
61733,2024-04-25,Organic,B,True,2024-04-26
61734,2024-02-19,Organic,A,True,2024-02-19
61735,2024-12-19,Organic,A,True,2024-12-19
61736,2024-04-25,Organic,B,True,2024-04-27
61737,2024-01-21,Paid Social,A,False,
61738,2024-12-12,Paid Social,A,False,
61739,2024-08-10,Paid Social,B,True,2024-08-13
61740,2024-01-14,Organic,B,False,
61741,2024-10-31,Paid Social,A,True,2024-11-02
61742,2024-02-25,Referral,B,True,2024-02-27
61743,2024-10-19,Paid Social,A,False,
61744,2024-08-08,Paid Social,B,True,2024-08-13
61745,2024-03-05,Organic,A,True,2024-03-07
61746,2024-10-01,Paid Social,A,True,2024-10-05
61747,2024-06-14,Paid Social,A,False,
61748,2024-08-20,Referral,A,True,2024-08-23
61749,2024-11-13,Organic,A,True,2024-11-19
61750,2024-04-05,Organic,A,False,
61751,2024-05-13,Organic,B,False,
61752,2024-12-30,Paid Social,A,True,2025-01-05
61753,2024-07-04,Influencer,A,True,2024-07-09
61754,2024-07-22,Influencer,B,False,
61755,2024-04-14,Organic,B,False,
61756,2024-05-31,Organic,A,True,2024-06-03
61757,2024-07-02,Organic,B,True,2024-07-07
61758,2024-04-04,Paid Social,B,True,2024-04-06
61759,2024-03-27,Referral,A,False,
61760,2024-08-07,Organic,A,False,
61761,2024-03-08,Organic,A,True,2024-03-14
61762,2024-07-21,Organic,A,True,2024-07-27
61763,2024-09-14,Organic,A,True,2024-09-20
61764,2024-03-13,Paid Social,B,True,2024-03-15
61765,2024-09-29,Paid Social,B,True,2024-10-02
61766,2024-05-11,Organic,A,False,
61767,2024-12-28,Paid Social,A,True,2024-12-28
61768,2024-12-23,Paid Social,A,True,2024-12-27
61769,2024-10-18,Paid Social,B,True,2024-10-18
61770,2024-05-05,Referral,B,False,
61771,2024-12-08,Referral,A,True,2024-12-08
61772,2024-12-30,Organic,A,True,2025-01-05
61773,2024-06-17,Organic,B,True,2024-06-19
61774,2024-08-12,Paid Social,A,True,2024-08-17
61775,2024-01-03,Paid Social,B,True,2024-01-10
61776,2024-01-16,Paid Social,B,True,2024-01-18
61777,2024-07-01,Paid Social,A,True,2024-07-06
61778,2024-08-10,Organic,A,True,2024-08-13
61779,2024-04-24,Influencer,A,False,
61780,2024-02-06,Referral,B,False,
61781,2024-10-12,Referral,A,False,
61782,2024-06-01,Organic,B,True,2024-06-05
61783,2024-08-24,Organic,A,False,
61784,2024-08-25,Influencer,A,False,
61785,2024-07-18,Paid Social,A,False,
61786,2024-03-06,Organic,B,True,2024-03-08
61787,2024-08-12,Paid Social,B,True,2024-08-15
61788,2024-04-27,Organic,A,True,2024-04-28
61789,2024-10-25,Referral,B,False,
61790,2024-03-11,Paid Social,A,True,2024-03-18
61791,2024-04-16,Paid Social,A,True,2024-04-18
61792,2024-06-09,Organic,A,False,
61793,2024-09-27,Organic,B,True,2024-10-03
61794,2024-09-20,Referral,A,True,2024-09-27
61795,2024-05-03,Organic,A,True,2024-05-04
61796,2024-07-05,Paid Social,B,True,2024-07-05
61797,2024-03-26,Organic,A,False,
61798,2024-10-08,Referral,A,False,
61799,2024-03-12,Organic,A,False,
61800,2024-10-26,Organic,B,False,
61801,2024-12-07,Paid Social,B,True,2024-12-14
61802,2024-12-27,Organic,A,False,
61803,2024-11-08,Influencer,A,False,
61804,2024-03-21,Paid Social,B,False,
61805,2024-06-01,Organic,B,False,
61806,2024-02-02,Organic,B,True,2024-02-02
61807,2024-03-01,Influencer,A,True,2024-03-03
61808,2024-01-19,Paid Social,A,True,2024-01-25
61809,2024-08-21,Organic,B,True,2024-08-22
61810,2024-07-13,Paid Social,B,True,2024-07-19
61811,2024-11-30,Organic,A,False,
61812,2024-06-17,Organic,A,True,2024-06-17
61813,2024-08-22,Referral,B,False,
61814,2024-05-26,Organic,A,False,
61815,2024-10-29,Influencer,B,True,2024-10-29
61816,2024-12-04,Organic,B,True,2024-12-08
61817,2024-06-06,Organic,A,False,
61818,2024-01-31,Paid Social,B,True,2024-02-06
61819,2024-02-29,Organic,B,True,2024-03-05
61820,2024-09-19,Referral,A,False,
61821,2024-04-28,Organic,A,False,
61822,2024-10-13,Influencer,A,False,
61823,2024-09-30,Influencer,B,True,2024-10-01
61824,2024-09-10,Paid Social,A,True,2024-09-17
61825,2024-10-24,Organic,B,True,2024-10-30
61826,2024-10-03,Influencer,B,True,2024-10-04
61827,2024-08-18,Organic,A,False,
61828,2024-01-02,Organic,A,True,2024-01-08
61829,2024-07-07,Referral,B,False,
61830,2024-08-05,Referral,B,False,
61831,2024-12-16,Organic,B,True,2024-12-17
61832,2024-08-25,Organic,B,True,2024-08-27
61833,2024-07-29,Paid Social,A,True,2024-08-01
61834,2024-07-16,Organic,B,True,2024-07-17
61835,2024-02-07,Referral,A,True,2024-02-14
61836,2024-06-05,Referral,A,False,
61837,2024-02-19,Referral,A,True,2024-02-22
61838,2024-01-20,Referral,B,True,2024-01-21
61839,2024-04-30,Organic,A,False,
61840,2024-08-23,Paid Social,B,False,
61841,2024-11-12,Organic,B,True,2024-11-18
61842,2024-10-22,Referral,B,True,2024-10-28
61843,2024-04-17,Organic,B,True,2024-04-21
61844,2024-01-17,Organic,A,True,2024-01-24
61845,2024-05-26,Paid Social,B,True,2024-05-30
61846,2024-04-24,Organic,B,False,
61847,2024-05-15,Organic,A,True,2024-05-16
61848,2024-07-23,Organic,B,True,2024-07-30
61849,2024-01-12,Paid Social,A,False,
61850,2024-05-15,Referral,B,False,
61851,2024-07-22,Organic,B,False,
61852,2024-06-06,Referral,B,False,
61853,2024-08-31,Paid Social,A,False,
61854,2024-03-08,Organic,A,True,2024-03-08
61855,2024-02-26,Organic,A,True,2024-02-28
61856,2024-04-22,Influencer,A,False,
61857,2024-02-07,Organic,A,True,2024-02-11
61858,2024-03-27,Influencer,A,True,2024-03-30
61859,2024-02-01,Paid Social,A,False,
61860,2024-05-26,Paid Social,A,True,2024-05-29
61861,2024-09-16,Organic,B,True,2024-09-16
61862,2024-04-14,Paid Social,A,True,2024-04-17
61863,2024-01-02,Paid Social,A,True,2024-01-07
61864,2024-07-22,Paid Social,A,False,
61865,2024-09-09,Organic,B,True,2024-09-15
61866,2024-05-22,Organic,B,True,2024-05-25
61867,2024-04-18,Organic,B,False,
61868,2024-06-28,Organic,A,False,
61869,2024-02-06,Influencer,B,True,2024-02-12
61870,2024-08-23,Organic,B,True,2024-08-23
61871,2024-09-24,Organic,B,True,2024-09-24
61872,2024-09-14,Organic,A,False,
61873,2024-04-29,Organic,B,False,
61874,2024-11-03,Organic,B,False,
61875,2024-12-11,Organic,B,True,2024-12-14
61876,2024-04-18,Influencer,A,False,
61877,2024-04-05,Referral,A,False,
61878,2024-09-13,Organic,B,True,2024-09-13
61879,2024-09-15,Paid Social,A,True,2024-09-21
61880,2024-07-05,Paid Social,A,False,
61881,2024-12-03,Organic,A,False,
61882,2024-02-23,Organic,B,True,2024-02-27
61883,2024-06-23,Influencer,A,True,2024-06-27
61884,2024-01-13,Paid Social,A,False,
61885,2024-01-20,Influencer,A,True,2024-01-27
61886,2024-01-20,Organic,B,False,
61887,2024-06-28,Organic,A,False,
61888,2024-08-02,Paid Social,A,False,
61889,2024-01-02,Paid Social,B,False,
61890,2024-08-18,Paid Social,A,False,
61891,2024-06-27,Paid Social,B,True,2024-07-04
61892,2024-03-22,Organic,A,True,2024-03-23
61893,2024-01-06,Organic,B,False,
61894,2024-02-26,Organic,B,True,2024-03-02
61895,2024-08-07,Organic,A,False,
61896,2024-08-28,Organic,B,False,
61897,2024-08-24,Organic,A,False,
61898,2024-02-25,Referral,B,True,2024-03-01
61899,2024-11-28,Paid Social,A,True,2024-11-29
61900,2024-05-29,Organic,A,False,
61901,2024-10-07,Organic,B,False,
61902,2024-03-01,Influencer,B,True,2024-03-03
61903,2024-06-20,Organic,B,True,2024-06-21
61904,2024-07-09,Paid Social,B,True,2024-07-14
61905,2024-10-08,Paid Social,B,True,2024-10-15
61906,2024-08-14,Referral,B,False,
61907,2024-05-25,Paid Social,A,False,
61908,2024-04-13,Paid Social,A,False,
61909,2024-12-21,Influencer,A,True,2024-12-24
61910,2024-04-13,Organic,A,True,2024-04-16
61911,2024-02-17,Paid Social,B,True,2024-02-20
61912,2024-04-19,Referral,A,True,2024-04-21
61913,2024-04-29,Organic,B,False,
61914,2024-02-16,Referral,B,True,2024-02-22
61915,2024-09-15,Paid Social,B,True,2024-09-17
61916,2024-08-13,Organic,B,True,2024-08-16
61917,2024-04-25,Referral,B,True,2024-04-29
61918,2024-12-28,Paid Social,A,True,2025-01-03
61919,2024-08-27,Influencer,B,True,2024-08-28
61920,2024-09-13,Paid Social,B,True,2024-09-13
61921,2024-07-22,Paid Social,B,False,
61922,2024-07-20,Paid Social,B,False,
61923,2024-01-08,Referral,A,False,
61924,2024-10-08,Paid Social,B,True,2024-10-14
61925,2024-11-28,Paid Social,A,False,
61926,2024-02-14,Organic,B,True,2024-02-16
61927,2024-10-17,Paid Social,B,True,2024-10-17
61928,2024-07-14,Paid Social,A,False,
61929,2024-04-14,Organic,A,True,2024-04-21
61930,2024-12-02,Organic,B,False,
61931,2024-01-07,Paid Social,B,True,2024-01-10
61932,2024-04-10,Organic,B,True,2024-04-14
61933,2024-11-19,Organic,B,False,
61934,2024-06-24,Organic,A,True,2024-06-24
61935,2024-08-06,Organic,B,True,2024-08-08
61936,2024-09-30,Paid Social,A,False,
61937,2024-02-24,Paid Social,B,True,2024-03-01
61938,2024-03-19,Organic,B,False,
61939,2024-12-30,Paid Social,A,True,2024-12-30
61940,2024-03-27,Referral,B,True,2024-03-27
61941,2024-07-15,Paid Social,A,False,
61942,2024-04-19,Organic,A,True,2024-04-23
61943,2024-11-06,Organic,B,False,
61944,2024-12-17,Influencer,B,False,
61945,2024-02-21,Influencer,B,False,
61946,2024-08-07,Organic,A,True,2024-08-12
61947,2024-10-23,Paid Social,B,False,
61948,2024-10-27,Organic,A,False,
61949,2024-06-09,Paid Social,B,False,
61950,2024-03-23,Paid Social,B,False,
61951,2024-05-21,Organic,B,True,2024-05-28
61952,2024-10-01,Influencer,B,False,
61953,2024-12-28,Referral,A,True,2024-12-31
61954,2024-07-21,Paid Social,A,True,2024-07-28
61955,2024-03-12,Referral,B,True,2024-03-14
61956,2024-01-16,Organic,B,True,2024-01-18
61957,2024-12-10,Organic,B,True,2024-12-12
61958,2024-06-25,Paid Social,A,False,
61959,2024-09-18,Paid Social,A,False,
61960,2024-08-28,Paid Social,A,False,
61961,2024-11-21,Organic,A,True,2024-11-25
61962,2024-04-07,Referral,A,True,2024-04-10
61963,2024-06-10,Organic,B,True,2024-06-10
61964,2024-11-29,Paid Social,B,True,2024-12-02
61965,2024-08-01,Referral,B,True,2024-08-03
61966,2024-01-27,Paid Social,A,False,
61967,2024-03-11,Referral,A,True,2024-03-14
61968,2024-03-27,Organic,B,True,2024-03-27
61969,2024-12-28,Organic,A,True,2024-12-29
61970,2024-03-22,Paid Social,A,False,
61971,2024-11-13,Referral,A,True,2024-11-16
61972,2024-01-29,Influencer,A,False,
61973,2024-03-07,Referral,A,True,2024-03-07
61974,2024-11-14,Organic,A,False,
61975,2024-11-24,Organic,B,True,2024-12-01
61976,2024-03-05,Organic,B,True,2024-03-08
61977,2024-03-24,Paid Social,B,False,
61978,2024-07-12,Organic,B,True,2024-07-12
61979,2024-01-20,Paid Social,B,True,2024-01-23
61980,2024-12-11,Influencer,B,False,
61981,2024-05-12,Organic,A,True,2024-05-12
61982,2024-06-27,Influencer,B,True,2024-06-27
61983,2024-02-08,Organic,A,False,
61984,2024-01-12,Paid Social,B,True,2024-01-17
61985,2024-06-19,Organic,B,False,
61986,2024-02-14,Referral,B,True,2024-02-19
61987,2024-08-18,Organic,A,False,
61988,2024-10-16,Paid Social,A,False,
61989,2024-01-12,Organic,A,True,2024-01-12
61990,2024-08-11,Paid Social,A,True,2024-08-16
61991,2024-10-24,Organic,A,True,2024-10-27
61992,2024-06-09,Paid Social,A,True,2024-06-12
61993,2024-12-16,Organic,B,True,2024-12-19
61994,2024-02-10,Organic,A,True,2024-02-15
61995,2024-04-27,Referral,A,True,2024-04-30
61996,2024-03-24,Referral,B,False,
61997,2024-12-29,Influencer,B,True,2025-01-03
61998,2024-04-17,Organic,A,False,
61999,2024-05-21,Organic,B,True,2024-05-28
62000,2024-11-05,Influencer,B,False,
62001,2024-12-05,Paid Social,A,False,
62002,2024-12-08,Organic,A,True,2024-12-08
62003,2024-07-22,Organic,A,True,2024-07-26
62004,2024-08-30,Referral,B,True,2024-08-30
62005,2024-05-07,Paid Social,B,True,2024-05-14
62006,2024-08-09,Organic,A,False,
62007,2024-04-20,Organic,B,True,2024-04-26
62008,2024-09-29,Organic,B,True,2024-10-05
62009,2024-04-22,Organic,B,True,2024-04-22
62010,2024-11-16,Referral,A,False,
62011,2024-02-22,Paid Social,B,True,2024-02-22
62012,2024-07-27,Paid Social,A,True,2024-08-02
62013,2024-07-09,Paid Social,B,True,2024-07-15
62014,2024-04-06,Referral,A,True,2024-04-09
62015,2024-01-11,Influencer,B,True,2024-01-12
62016,2024-02-24,Organic,A,True,2024-02-29
62017,2024-12-19,Organic,A,False,
62018,2024-12-09,Paid Social,B,False,
62019,2024-02-13,Paid Social,B,False,
62020,2024-05-16,Organic,A,False,
62021,2024-06-18,Influencer,B,True,2024-06-20
62022,2024-06-23,Referral,B,True,2024-06-25
62023,2024-04-19,Paid Social,A,False,
62024,2024-11-29,Influencer,B,True,2024-12-06
62025,2024-11-27,Referral,B,True,2024-11-28
62026,2024-01-07,Organic,B,True,2024-01-11
62027,2024-08-25,Paid Social,A,True,2024-08-27
62028,2024-01-28,Paid Social,B,True,2024-02-04
62029,2024-08-06,Paid Social,A,False,
62030,2024-11-12,Organic,A,True,2024-11-19
62031,2024-08-25,Paid Social,B,False,
62032,2024-06-20,Organic,A,True,2024-06-27
62033,2024-12-15,Paid Social,A,True,2024-12-15
62034,2024-09-29,Organic,B,True,2024-10-06
62035,2024-03-31,Organic,A,False,
62036,2024-05-21,Paid Social,A,True,2024-05-26
62037,2024-10-04,Organic,B,True,2024-10-07
62038,2024-01-08,Organic,B,False,
62039,2024-01-24,Paid Social,A,False,
62040,2024-11-09,Organic,B,False,
62041,2024-01-16,Paid Social,B,True,2024-01-23
62042,2024-09-04,Paid Social,B,True,2024-09-04
62043,2024-04-26,Organic,B,True,2024-04-30
62044,2024-10-28,Paid Social,B,True,2024-11-01
62045,2024-11-05,Referral,B,False,
62046,2024-12-13,Paid Social,B,True,2024-12-19
62047,2024-02-04,Paid Social,B,False,
62048,2024-06-03,Referral,A,True,2024-06-06
62049,2024-07-28,Paid Social,B,True,2024-08-02
62050,2024-11-30,Influencer,B,True,2024-12-07
62051,2024-04-07,Influencer,B,True,2024-04-10
62052,2024-01-27,Organic,A,False,
62053,2024-03-14,Organic,B,False,
62054,2024-06-29,Paid Social,B,False,
62055,2024-09-05,Organic,A,False,
62056,2024-09-09,Referral,A,True,2024-09-16
62057,2024-01-28,Paid Social,A,True,2024-01-29
62058,2024-10-04,Organic,A,True,2024-10-06
62059,2024-08-28,Paid Social,A,True,2024-08-30
62060,2024-05-28,Referral,B,True,2024-05-29
62061,2024-07-27,Paid Social,A,True,2024-07-29
62062,2024-10-07,Organic,A,False,
62063,2024-04-05,Referral,A,False,
62064,2024-12-09,Referral,B,False,
62065,2024-02-20,Influencer,A,True,2024-02-26
62066,2024-11-25,Organic,B,True,2024-12-01
62067,2024-09-27,Paid Social,B,True,2024-10-02
62068,2024-08-29,Referral,B,True,2024-08-31
62069,2024-01-31,Organic,A,True,2024-02-05
62070,2024-12-01,Paid Social,B,True,2024-12-07
62071,2024-04-17,Organic,A,True,2024-04-18
62072,2024-09-29,Referral,B,False,
62073,2024-11-18,Referral,A,True,2024-11-18
62074,2024-03-30,Paid Social,B,False,
62075,2024-11-29,Influencer,B,True,2024-11-29
62076,2024-08-11,Organic,B,False,
62077,2024-08-28,Referral,B,True,2024-09-01
62078,2024-11-29,Organic,A,False,
62079,2024-07-11,Organic,A,True,2024-07-13
62080,2024-06-09,Paid Social,A,True,2024-06-09
62081,2024-08-19,Influencer,B,True,2024-08-25
62082,2024-07-21,Referral,B,True,2024-07-25
62083,2024-01-23,Referral,A,True,2024-01-26
62084,2024-03-06,Paid Social,B,True,2024-03-08
62085,2024-01-05,Organic,A,True,2024-01-08
62086,2024-02-09,Organic,A,False,
62087,2024-09-23,Paid Social,A,True,2024-09-29
62088,2024-01-02,Organic,B,False,
62089,2024-04-21,Organic,A,True,2024-04-24
62090,2024-06-13,Organic,B,True,2024-06-13
62091,2024-12-08,Organic,B,True,2024-12-09
62092,2024-04-29,Paid Social,B,True,2024-05-06
62093,2024-10-12,Influencer,B,True,2024-10-18
62094,2024-05-29,Referral,A,True,2024-06-04
62095,2024-02-05,Organic,B,True,2024-02-07
62096,2024-02-06,Referral,A,False,
62097,2024-06-06,Paid Social,B,False,
62098,2024-01-22,Organic,A,False,
62099,2024-07-27,Paid Social,B,True,2024-07-28
62100,2024-06-29,Referral,A,False,
62101,2024-09-13,Organic,B,False,
62102,2024-03-08,Organic,A,True,2024-03-10
62103,2024-08-04,Organic,A,False,
62104,2024-03-04,Paid Social,A,True,2024-03-08
62105,2024-09-20,Organic,A,True,2024-09-25
62106,2024-04-22,Paid Social,B,False,
62107,2024-08-12,Paid Social,B,False,
62108,2024-11-18,Organic,B,False,
62109,2024-06-27,Influencer,B,True,2024-06-28
62110,2024-03-11,Referral,A,False,
62111,2024-11-19,Organic,B,True,2024-11-25
